Ping size: 0
PING 88.80.187.84 (88.80.187.84) 0(28) bytes of data.
[1621807186.094591] 1224 bytes from 88.80.187.84: icmp_seq=95 ttl=51 time=34.0 ms
[1621807187.095541] 1224 bytes from 88.80.187.84: icmp_seq=96 ttl=51 time=33.7 ms
[1621807188.097095] 1224 bytes from 88.80.187.84: icmp_seq=97 ttl=51 time=33.3 ms
[1621807189.099406] 1224 bytes from 88.80.187.84: icmp_seq=98 ttl=51 time=34.1 ms
[1621807190.100434] 1224 bytes from 88.80.187.84: icmp_seq=99 ttl=51 time=33.8 ms
[1621807191.101847] 1224 bytes from 88.80.187.84: icmp_seq=100 ttl=51 time=33.2 ms

--- 88.80.187.84 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99158ms
rtt min/avg/max/mdev = 32.761/33.807/35.966/0.475 ms
Ping size: 1248
PING 88.80.187.84 (88.80.187.84) 1248(1276) bytes of data.
[1621807191.140921] 1256 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=34.0 ms
[1621807192.142164] 1256 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=34.0 ms
[1621807193.143106] 1256 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=33.7 ms
[1621807194.145164] 1256 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=33.8 ms
[1621807195.146170] 1256 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=33.7 ms
[1621807196.147778] 1256 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=33.3 ms
[1621807197.149681] 1256 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.6 ms
[1621807198.151684] 1256 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=33.7 ms
[1621807199.154532] 1256 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=34.6 ms
[1621807200.155296] 1256 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=33.5 ms
[1621807201.157187] 1256 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.6 ms
[1621807202.158949] 1256 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=33.5 ms
[1621807203.160854] 1256 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=33.6 ms
[1621807204.163059] 1256 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=33.9 ms
[1621807205.163777] 1256 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=33.4 ms
[1621807206.165540] 1256 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=33.5 ms
[1621807207.167277] 1256 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=33.5 ms
[1621807208.169538] 1256 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=34.0 ms
[1621807209.170303] 1256 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=33.5 ms
[1621807210.171997] 1256 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=33.4 ms
[1621807211.174341] 1256 bytes from 88.80.187.84: icmp_seq=21 ttl=51 time=34.0 ms
[1621807212.174943] 1256 bytes from 88.80.187.84: icmp_seq=22 ttl=51 time=33.3 ms
[1621807213.177009] 1256 bytes from 88.80.187.84: icmp_seq=23 ttl=51 time=33.8 ms
[1621807214.177884] 1256 bytes from 88.80.187.84: icmp_seq=24 ttl=51 time=33.6 ms
[1621807215.180013] 1256 bytes from 88.80.187.84: icmp_seq=25 ttl=51 time=34.1 ms
[1621807216.181342] 1256 bytes from 88.80.187.84: icmp_seq=26 ttl=51 time=34.1 ms
[1621807217.182785] 1256 bytes from 88.80.187.84: icmp_seq=27 ttl=51 time=34.2 ms
[1621807218.184022] 1256 bytes from 88.80.187.84: icmp_seq=28 ttl=51 time=34.0 ms
[1621807219.184789] 1256 bytes from 88.80.187.84: icmp_seq=29 ttl=51 time=33.5 ms
[1621807220.187059] 1256 bytes from 88.80.187.84: icmp_seq=30 ttl=51 time=34.0 ms
[1621807221.187570] 1256 bytes from 88.80.187.84: icmp_seq=31 ttl=51 time=33.2 ms
[1621807222.189358] 1256 bytes from 88.80.187.84: icmp_seq=32 ttl=51 time=33.5 ms
[1621807223.191362] 1256 bytes from 88.80.187.84: icmp_seq=33 ttl=51 time=33.7 ms
[1621807224.193055] 1256 bytes from 88.80.187.84: icmp_seq=34 ttl=51 time=33.4 ms
[1621807225.195374] 1256 bytes from 88.80.187.84: icmp_seq=35 ttl=51 time=34.1 ms
[1621807226.196832] 1256 bytes from 88.80.187.84: icmp_seq=36 ttl=51 time=34.2 ms
[1621807227.198055] 1256 bytes from 88.80.187.84: icmp_seq=37 ttl=51 time=34.0 ms
[1621807228.198902] 1256 bytes from 88.80.187.84: icmp_seq=38 ttl=51 time=33.6 ms
[1621807229.200857] 1256 bytes from 88.80.187.84: icmp_seq=39 ttl=51 time=33.7 ms
[1621807230.203090] 1256 bytes from 88.80.187.84: icmp_seq=40 ttl=51 time=34.0 ms
[1621807231.203975] 1256 bytes from 88.80.187.84: icmp_seq=41 ttl=51 time=34.1 ms
[1621807232.204841] 1256 bytes from 88.80.187.84: icmp_seq=42 ttl=51 time=33.6 ms
[1621807233.206599] 1256 bytes from 88.80.187.84: icmp_seq=43 ttl=51 time=33.5 ms
[1621807234.208396] 1256 bytes from 88.80.187.84: icmp_seq=44 ttl=51 time=33.5 ms
[1621807235.210867] 1256 bytes from 88.80.187.84: icmp_seq=45 ttl=51 time=34.2 ms
[1621807236.212436] 1256 bytes from 88.80.187.84: icmp_seq=46 ttl=51 time=34.3 ms
[1621807237.213125] 1256 bytes from 88.80.187.84: icmp_seq=47 ttl=51 time=33.4 ms
[1621807238.215363] 1256 bytes from 88.80.187.84: icmp_seq=48 ttl=51 time=34.0 ms
[1621807239.216129] 1256 bytes from 88.80.187.84: icmp_seq=49 ttl=51 time=33.5 ms
[1621807240.217934] 1256 bytes from 88.80.187.84: icmp_seq=50 ttl=51 time=33.5 ms
[1621807241.219653] 1256 bytes from 88.80.187.84: icmp_seq=51 ttl=51 time=33.4 ms
[1621807242.222000] 1256 bytes from 88.80.187.84: icmp_seq=52 ttl=51 time=34.1 ms
[1621807243.222514] 1256 bytes from 88.80.187.84: icmp_seq=53 ttl=51 time=33.3 ms
[1621807244.224714] 1256 bytes from 88.80.187.84: icmp_seq=54 ttl=51 time=33.9 ms
[1621807245.225782] 1256 bytes from 88.80.187.84: icmp_seq=55 ttl=51 time=33.8 ms
[1621807246.226587] 1256 bytes from 88.80.187.84: icmp_seq=56 ttl=51 time=33.5 ms
[1621807247.228536] 1256 bytes from 88.80.187.84: icmp_seq=57 ttl=51 time=33.7 ms
[1621807248.230953] 1256 bytes from 88.80.187.84: icmp_seq=58 ttl=51 time=34.2 ms
[1621807249.233098] 1256 bytes from 88.80.187.84: icmp_seq=59 ttl=51 time=34.9 ms
[1621807250.233199] 1256 bytes from 88.80.187.84: icmp_seq=60 ttl=51 time=33.8 ms
[1621807251.234447] 1256 bytes from 88.80.187.84: icmp_seq=61 ttl=51 time=34.0 ms
[1621807252.235513] 1256 bytes from 88.80.187.84: icmp_seq=62 ttl=51 time=33.8 ms
[1621807253.236684] 1256 bytes from 88.80.187.84: icmp_seq=63 ttl=51 time=33.9 ms
[1621807254.237236] 1256 bytes from 88.80.187.84: icmp_seq=64 ttl=51 time=33.3 ms
[1621807255.238892] 1256 bytes from 88.80.187.84: icmp_seq=65 ttl=51 time=33.4 ms
[1621807256.241296] 1256 bytes from 88.80.187.84: icmp_seq=66 ttl=51 time=34.1 ms
[1621807257.241897] 1256 bytes from 88.80.187.84: icmp_seq=67 ttl=51 time=33.3 ms
[1621807258.243663] 1256 bytes from 88.80.187.84: icmp_seq=68 ttl=51 time=33.5 ms
[1621807259.245843] 1256 bytes from 88.80.187.84: icmp_seq=69 ttl=51 time=33.9 ms
[1621807260.246986] 1256 bytes from 88.80.187.84: icmp_seq=70 ttl=51 time=33.9 ms
[1621807261.247969] 1256 bytes from 88.80.187.84: icmp_seq=71 ttl=51 time=33.7 ms
[1621807262.250806] 1256 bytes from 88.80.187.84: icmp_seq=72 ttl=51 time=34.6 ms
[1621807263.251572] 1256 bytes from 88.80.187.84: icmp_seq=73 ttl=51 time=33.5 ms
[1621807264.253751] 1256 bytes from 88.80.187.84: icmp_seq=74 ttl=51 time=33.9 ms
[1621807265.254735] 1256 bytes from 88.80.187.84: icmp_seq=75 ttl=51 time=33.7 ms
[1621807266.256366] 1256 bytes from 88.80.187.84: icmp_seq=76 ttl=51 time=33.4 ms
[1621807267.258492] 1256 bytes from 88.80.187.84: icmp_seq=77 ttl=51 time=33.9 ms
[1621807268.258983] 1256 bytes from 88.80.187.84: icmp_seq=78 ttl=51 time=33.2 ms
[1621807269.261501] 1256 bytes from 88.80.187.84: icmp_seq=79 ttl=51 time=34.3 ms
[1621807270.263012] 1256 bytes from 88.80.187.84: icmp_seq=80 ttl=51 time=34.2 ms
[1621807271.263757] 1256 bytes from 88.80.187.84: icmp_seq=81 ttl=51 time=33.5 ms
[1621807272.265582] 1256 bytes from 88.80.187.84: icmp_seq=82 ttl=51 time=33.6 ms
[1621807273.267772] 1256 bytes from 88.80.187.84: icmp_seq=83 ttl=51 time=33.9 ms
[1621807274.269684] 1256 bytes from 88.80.187.84: icmp_seq=84 ttl=51 time=34.6 ms
[1621807275.270388] 1256 bytes from 88.80.187.84: icmp_seq=85 ttl=51 time=33.5 ms
[1621807276.272576] 1256 bytes from 88.80.187.84: icmp_seq=86 ttl=51 time=34.0 ms
[1621807277.273600] 1256 bytes from 88.80.187.84: icmp_seq=87 ttl=51 time=33.8 ms
[1621807278.274380] 1256 bytes from 88.80.187.84: icmp_seq=88 ttl=51 time=33.5 ms
[1621807279.276364] 1256 bytes from 88.80.187.84: icmp_seq=89 ttl=51 time=33.7 ms
[1621807280.278274] 1256 bytes from 88.80.187.84: icmp_seq=90 ttl=51 time=33.6 ms
[1621807281.280404] 1256 bytes from 88.80.187.84: icmp_seq=91 ttl=51 time=33.9 ms
[1621807282.281068] 1256 bytes from 88.80.187.84: icmp_seq=92 ttl=51 time=33.4 ms
[1621807283.283376] 1256 bytes from 88.80.187.84: icmp_seq=93 ttl=51 time=34.1 ms
[1621807284.284079] 1256 bytes from 88.80.187.84: icmp_seq=94 ttl=51 time=33.5 ms
[1621807285.285839] 1256 bytes from 88.80.187.84: icmp_seq=95 ttl=51 time=33.5 ms
[1621807286.287597] 1256 bytes from 88.80.187.84: icmp_seq=96 ttl=51 time=33.5 ms
[1621807287.289961] 1256 bytes from 88.80.187.84: icmp_seq=97 ttl=51 time=34.1 ms
[1621807288.291108] 1256 bytes from 88.80.187.84: icmp_seq=98 ttl=51 time=33.9 ms
[1621807289.292852] 1256 bytes from 88.80.187.84: icmp_seq=99 ttl=51 time=34.5 ms
[1621807290.294522] 1256 bytes from 88.80.187.84: icmp_seq=100 ttl=51 time=34.4 ms

--- 88.80.187.84 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99154ms
rtt min/avg/max/mdev = 33.247/33.778/34.884/0.339 ms
Ping size: 1280
PING 88.80.187.84 (88.80.187.84) 1280(1308) bytes of data.
[1621807290.330813] 1288 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=33.9 ms
[1621807291.332138] 1288 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=34.0 ms
[1621807292.332647] 1288 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=33.2 ms
[1621807293.334665] 1288 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=33.7 ms
[1621807294.336605] 1288 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=33.7 ms
[1621807295.338675] 1288 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=33.7 ms
[1621807296.339163] 1288 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.2 ms
[1621807297.341159] 1288 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=33.7 ms
[1621807298.343476] 1288 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=34.0 ms
[1621807299.344169] 1288 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=33.4 ms
[1621807300.345923] 1288 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.5 ms
[1621807301.347941] 1288 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=33.7 ms
[1621807302.349853] 1288 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=33.6 ms
[1621807303.351615] 1288 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=33.5 ms
[1621807304.353248] 1288 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=33.3 ms
[1621807305.355710] 1288 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=34.2 ms
[1621807306.357320] 1288 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=34.3 ms
[1621807307.357942] 1288 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=33.4 ms
[1621807308.360302] 1288 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=34.1 ms
[1621807309.361281] 1288 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=33.7 ms
[1621807310.363708] 1288 bytes from 88.80.187.84: icmp_seq=21 ttl=51 time=34.1 ms
[1621807311.364964] 1288 bytes from 88.80.187.84: icmp_seq=22 ttl=51 time=34.0 ms
[1621807312.365789] 1288 bytes from 88.80.187.84: icmp_seq=23 ttl=51 time=33.6 ms
[1621807313.367476] 1288 bytes from 88.80.187.84: icmp_seq=24 ttl=51 time=33.4 ms
[1621807314.368525] 1288 bytes from 88.80.187.84: icmp_seq=25 ttl=51 time=32.8 ms
[1621807315.371269] 1288 bytes from 88.80.187.84: icmp_seq=26 ttl=51 time=34.5 ms
[1621807316.372304] 1288 bytes from 88.80.187.84: icmp_seq=27 ttl=51 time=33.8 ms
[1621807317.374505] 1288 bytes from 88.80.187.84: icmp_seq=28 ttl=51 time=33.9 ms
[1621807318.375643] 1288 bytes from 88.80.187.84: icmp_seq=29 ttl=51 time=33.8 ms
[1621807319.376326] 1288 bytes from 88.80.187.84: icmp_seq=30 ttl=51 time=33.4 ms
[1621807320.378021] 1288 bytes from 88.80.187.84: icmp_seq=31 ttl=51 time=33.4 ms
[1621807321.380653] 1288 bytes from 88.80.187.84: icmp_seq=32 ttl=51 time=34.3 ms
[1621807322.381799] 1288 bytes from 88.80.187.84: icmp_seq=33 ttl=51 time=33.9 ms
[1621807323.382763] 1288 bytes from 88.80.187.84: icmp_seq=34 ttl=51 time=33.7 ms
[1621807324.385421] 1288 bytes from 88.80.187.84: icmp_seq=35 ttl=51 time=34.4 ms
[1621807325.386542] 1288 bytes from 88.80.187.84: icmp_seq=36 ttl=51 time=33.9 ms
[1621807326.387788] 1288 bytes from 88.80.187.84: icmp_seq=37 ttl=51 time=33.9 ms
[1621807327.389044] 1288 bytes from 88.80.187.84: icmp_seq=38 ttl=51 time=34.0 ms
[1621807328.389578] 1288 bytes from 88.80.187.84: icmp_seq=39 ttl=51 time=33.3 ms
[1621807329.392055] 1288 bytes from 88.80.187.84: icmp_seq=40 ttl=51 time=34.2 ms
[1621807330.392606] 1288 bytes from 88.80.187.84: icmp_seq=41 ttl=51 time=33.3 ms
[1621807331.394214] 1288 bytes from 88.80.187.84: icmp_seq=42 ttl=51 time=33.3 ms
[1621807332.396444] 1288 bytes from 88.80.187.84: icmp_seq=43 ttl=51 time=34.0 ms
[1621807333.397458] 1288 bytes from 88.80.187.84: icmp_seq=44 ttl=51 time=33.8 ms
[1621807334.398934] 1288 bytes from 88.80.187.84: icmp_seq=45 ttl=51 time=33.2 ms
[1621807335.400740] 1288 bytes from 88.80.187.84: icmp_seq=46 ttl=51 time=33.5 ms
[1621807336.403101] 1288 bytes from 88.80.187.84: icmp_seq=47 ttl=51 time=34.1 ms
[1621807337.402986] 1288 bytes from 88.80.187.84: icmp_seq=48 ttl=51 time=33.1 ms
[1621807338.405091] 1288 bytes from 88.80.187.84: icmp_seq=49 ttl=51 time=33.8 ms
[1621807339.405717] 1288 bytes from 88.80.187.84: icmp_seq=50 ttl=51 time=33.4 ms
[1621807340.408087] 1288 bytes from 88.80.187.84: icmp_seq=51 ttl=51 time=34.1 ms
[1621807341.408757] 1288 bytes from 88.80.187.84: icmp_seq=52 ttl=51 time=33.4 ms
[1621807342.411078] 1288 bytes from 88.80.187.84: icmp_seq=53 ttl=51 time=34.1 ms
[1621807343.412224] 1288 bytes from 88.80.187.84: icmp_seq=54 ttl=51 time=33.9 ms
[1621807344.413067] 1288 bytes from 88.80.187.84: icmp_seq=55 ttl=51 time=33.6 ms
[1621807345.414480] 1288 bytes from 88.80.187.84: icmp_seq=56 ttl=51 time=33.1 ms
[1621807346.415948] 1288 bytes from 88.80.187.84: icmp_seq=57 ttl=51 time=33.2 ms
[1621807347.417445] 1288 bytes from 88.80.187.84: icmp_seq=58 ttl=51 time=33.2 ms
[1621807348.419729] 1288 bytes from 88.80.187.84: icmp_seq=59 ttl=51 time=34.0 ms
[1621807349.420022] 1288 bytes from 88.80.187.84: icmp_seq=60 ttl=51 time=33.0 ms
[1621807350.421508] 1288 bytes from 88.80.187.84: icmp_seq=61 ttl=51 time=33.2 ms
[1621807351.423008] 1288 bytes from 88.80.187.84: icmp_seq=62 ttl=51 time=33.2 ms
[1621807352.424225] 1288 bytes from 88.80.187.84: icmp_seq=63 ttl=51 time=33.0 ms
[1621807353.426046] 1288 bytes from 88.80.187.84: icmp_seq=64 ttl=51 time=33.6 ms
[1621807354.427798] 1288 bytes from 88.80.187.84: icmp_seq=65 ttl=51 time=33.5 ms
[1621807355.430054] 1288 bytes from 88.80.187.84: icmp_seq=66 ttl=51 time=34.0 ms
[1621807356.430844] 1288 bytes from 88.80.187.84: icmp_seq=67 ttl=51 time=33.5 ms
[1621807357.433320] 1288 bytes from 88.80.187.84: icmp_seq=68 ttl=51 time=34.2 ms
[1621807358.434377] 1288 bytes from 88.80.187.84: icmp_seq=69 ttl=51 time=33.8 ms
[1621807359.435292] 1288 bytes from 88.80.187.84: icmp_seq=70 ttl=51 time=33.7 ms
[1621807360.437782] 1288 bytes from 88.80.187.84: icmp_seq=71 ttl=51 time=34.2 ms
[1621807361.438581] 1288 bytes from 88.80.187.84: icmp_seq=72 ttl=51 time=33.5 ms
[1621807362.441083] 1288 bytes from 88.80.187.84: icmp_seq=73 ttl=51 time=34.2 ms
[1621807363.441695] 1288 bytes from 88.80.187.84: icmp_seq=74 ttl=51 time=33.4 ms
[1621807364.444474] 1288 bytes from 88.80.187.84: icmp_seq=75 ttl=51 time=34.5 ms
[1621807365.445739] 1288 bytes from 88.80.187.84: icmp_seq=76 ttl=51 time=34.0 ms
[1621807366.446297] 1288 bytes from 88.80.187.84: icmp_seq=77 ttl=51 time=33.3 ms
[1621807367.447984] 1288 bytes from 88.80.187.84: icmp_seq=78 ttl=51 time=33.4 ms
[1621807368.450491] 1288 bytes from 88.80.187.84: icmp_seq=79 ttl=51 time=34.2 ms
[1621807369.450989] 1288 bytes from 88.80.187.84: icmp_seq=80 ttl=51 time=33.2 ms
[1621807370.452745] 1288 bytes from 88.80.187.84: icmp_seq=81 ttl=51 time=33.5 ms
[1621807371.454502] 1288 bytes from 88.80.187.84: icmp_seq=82 ttl=51 time=33.5 ms
[1621807372.456900] 1288 bytes from 88.80.187.84: icmp_seq=83 ttl=51 time=34.1 ms
[1621807373.457761] 1288 bytes from 88.80.187.84: icmp_seq=84 ttl=51 time=33.6 ms
[1621807374.460047] 1288 bytes from 88.80.187.84: icmp_seq=85 ttl=51 time=34.0 ms
[1621807375.460855] 1288 bytes from 88.80.187.84: icmp_seq=86 ttl=51 time=33.5 ms
[1621807376.463348] 1288 bytes from 88.80.187.84: icmp_seq=87 ttl=51 time=34.2 ms
[1621807377.464032] 1288 bytes from 88.80.187.84: icmp_seq=88 ttl=51 time=33.4 ms
[1621807378.466349] 1288 bytes from 88.80.187.84: icmp_seq=89 ttl=51 time=34.1 ms
[1621807379.466367] 1288 bytes from 88.80.187.84: icmp_seq=90 ttl=51 time=33.5 ms
[1621807380.468379] 1288 bytes from 88.80.187.84: icmp_seq=91 ttl=51 time=33.7 ms
[1621807381.469314] 1288 bytes from 88.80.187.84: icmp_seq=92 ttl=51 time=33.3 ms
[1621807382.471359] 1288 bytes from 88.80.187.84: icmp_seq=93 ttl=51 time=33.8 ms
[1621807383.474045] 1288 bytes from 88.80.187.84: icmp_seq=94 ttl=51 time=34.4 ms
[1621807384.475594] 1288 bytes from 88.80.187.84: icmp_seq=95 ttl=51 time=34.3 ms
[1621807385.477245] 1288 bytes from 88.80.187.84: icmp_seq=96 ttl=51 time=34.3 ms
[1621807386.478823] 1288 bytes from 88.80.187.84: icmp_seq=97 ttl=51 time=34.3 ms
[1621807387.479591] 1288 bytes from 88.80.187.84: icmp_seq=98 ttl=51 time=33.5 ms
[1621807388.481088] 1288 bytes from 88.80.187.84: icmp_seq=99 ttl=51 time=33.2 ms
[1621807389.482582] 1288 bytes from 88.80.187.84: icmp_seq=100 ttl=51 time=33.2 ms

--- 88.80.187.84 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99153ms
rtt min/avg/max/mdev = 32.786/33.701/34.520/0.392 ms
Ping size: 1312
PING 88.80.187.84 (88.80.187.84) 1312(1340) bytes of data.
[1621807389.522669] 1320 bytes from 88.80.187.84: icmp_seq=1 ttl=51 time=33.3 ms
[1621807390.524547] 1320 bytes from 88.80.187.84: icmp_seq=2 ttl=51 time=33.6 ms
[1621807391.526734] 1320 bytes from 88.80.187.84: icmp_seq=3 ttl=51 time=34.0 ms
[1621807392.527591] 1320 bytes from 88.80.187.84: icmp_seq=4 ttl=51 time=33.6 ms
[1621807393.529874] 1320 bytes from 88.80.187.84: icmp_seq=5 ttl=51 time=34.0 ms
[1621807394.530556] 1320 bytes from 88.80.187.84: icmp_seq=6 ttl=51 time=33.4 ms
[1621807395.532415] 1320 bytes from 88.80.187.84: icmp_seq=7 ttl=51 time=33.5 ms
[1621807396.534614] 1320 bytes from 88.80.187.84: icmp_seq=8 ttl=51 time=33.9 ms
[1621807397.536142] 1320 bytes from 88.80.187.84: icmp_seq=9 ttl=51 time=34.2 ms
[1621807398.537143] 1320 bytes from 88.80.187.84: icmp_seq=10 ttl=51 time=33.8 ms
[1621807399.538650] 1320 bytes from 88.80.187.84: icmp_seq=11 ttl=51 time=33.3 ms
[1621807400.540892] 1320 bytes from 88.80.187.84: icmp_seq=12 ttl=51 time=34.0 ms
[1621807401.541891] 1320 bytes from 88.80.187.84: icmp_seq=13 ttl=51 time=33.7 ms
[1621807402.543671] 1320 bytes from 88.80.187.84: icmp_seq=14 ttl=51 time=33.5 ms
[1621807403.545650] 1320 bytes from 88.80.187.84: icmp_seq=15 ttl=51 time=33.7 ms
[1621807404.547590] 1320 bytes from 88.80.187.84: icmp_seq=16 ttl=51 time=33.7 ms
[1621807405.549244] 1320 bytes from 88.80.187.84: icmp_seq=17 ttl=51 time=33.4 ms
[1621807406.550918] 1320 bytes from 88.80.187.84: icmp_seq=18 ttl=51 time=33.4 ms
[1621807407.552767] 1320 bytes from 88.80.187.84: icmp_seq=19 ttl=51 time=33.7 ms
[1621807408.554916] 1320 bytes from 88.80.187.84: icmp_seq=20 ttl=51 time=33.9 ms
[1621807409.555699] 1320 bytes from 88.80.187.84: icmp_seq=21 ttl=51 time=33.5 ms
[1621807410.557795] 1320 bytes from 88.80.187.84: icmp_seq=22 ttl=51 time=33.8 ms
[1621807411.558706] 1320 bytes from 88.80.187.84: icmp_seq=23 ttl=51 time=33.6 ms
[1621807412.560523] 1320 bytes from 88.80.187.84: icmp_seq=24 ttl=51 time=33.6 ms
[1621807413.562806] 1320 bytes from 88.80.187.84: icmp_seq=25 ttl=51 time=34.0 ms
[1621807414.563457] 1320 bytes from 88.80.187.84: icmp_seq=26 ttl=51 time=33.6 ms
[1621807415.565280] 1320 bytes from 88.80.187.84: icmp_seq=27 ttl=51 time=33.6 ms
[1621807416.567527] 1320 bytes from 88.80.187.84: icmp_seq=28 ttl=51 time=34.0 ms
[1621807417.568708] 1320 bytes from 88.80.187.84: icmp_seq=29 ttl=51 time=33.9 ms
[1621807418.569707] 1320 bytes from 88.80.187.84: icmp_seq=30 ttl=51 time=33.7 ms
[1621807419.572291] 1320 bytes from 88.80.187.84: icmp_seq=31 ttl=51 time=34.3 ms
[1621807420.573177] 1320 bytes from 88.80.187.84: icmp_seq=32 ttl=51 time=33.6 ms
[1621807421.575567] 1320 bytes from 88.80.187.84: icmp_seq=33 ttl=51 time=34.1 ms
[1621807422.576997] 1320 bytes from 88.80.187.84: icmp_seq=34 ttl=51 time=34.1 ms
[1621807423.578108] 1320 bytes from 88.80.187.84: icmp_seq=35 ttl=51 time=33.9 ms
[1621807424.579504] 1320 bytes from 88.80.187.84: icmp_seq=36 ttl=51 time=34.1 ms
[1621807425.580381] 1320 bytes from 88.80.187.84: icmp_seq=37 ttl=51 time=34.6 ms
[1621807426.581344] 1320 bytes from 88.80.187.84: icmp_seq=38 ttl=51 time=33.7 ms
[1621807427.583457] 1320 bytes from 88.80.187.84: icmp_seq=39 ttl=51 time=33.8 ms
[1621807428.584229] 1320 bytes from 88.80.187.84: icmp_seq=40 ttl=51 time=33.5 ms
[1621807429.586566] 1320 bytes from 88.80.187.84: icmp_seq=41 ttl=51 time=34.1 ms
[1621807430.587297] 1320 bytes from 88.80.187.84: icmp_seq=42 ttl=51 time=33.4 ms
[1621807431.588883] 1320 bytes from 88.80.187.84: icmp_seq=43 ttl=51 time=33.3 ms
[1621807432.591521] 1320 bytes from 88.80.187.84: icmp_seq=44 ttl=51 time=34.3 ms
[1621807433.592908] 1320 bytes from 88.80.187.84: icmp_seq=45 ttl=51 time=34.1 ms
[1621807434.594312] 1320 bytes from 88.80.187.84: icmp_seq=46 ttl=51 time=34.1 ms
[1621807435.595253] 1320 bytes from 88.80.187.84: icmp_seq=47 ttl=51 time=33.7 ms
[1621807436.596468] 1320 bytes from 88.80.187.84: icmp_seq=48 ttl=51 time=32.9 ms
[1621807437.598967] 1320 bytes from 88.80.187.84: icmp_seq=49 ttl=51 time=34.2 ms
[1621807438.599786] 1320 bytes from 88.80.187.84: icmp_seq=50 ttl=51 time=33.6 ms
[1621807439.602093] 1320 bytes from 88.80.187.84: icmp_seq=51 ttl=51 time=34.0 ms
[1621807440.603692] 1320 bytes from 88.80.187.84: icmp_seq=52 ttl=51 time=34.3 ms
[1621807441.604887] 1320 bytes from 88.80.187.84: icmp_seq=53 ttl=51 time=33.9 ms
[1621807442.605648] 1320 bytes from 88.80.187.84: icmp_seq=54 ttl=51 time=33.5 ms
[1621807443.607384] 1320 bytes from 88.80.187.84: icmp_seq=55 ttl=51 time=33.5 ms
